Year,Country,Continent,Rank,Population
1991,刚果（金）,非洲,29,35908244
1991,哥伦比亚,美洲,30,33758328
1991,阿根廷,美洲,31,33079000
1991,加拿大,美洲,32,28037420
1991,阿尔及利亚,非洲,33,26400479
1991,坦桑尼亚,非洲,34,26056594
1991,摩洛哥,非洲,35,25260404
1991,肯尼亚,非洲,36,24521703
1991,罗马尼亚,欧洲,37,23001155
1991,秘鲁,美洲,38,22522378
1991,乌兹别克斯坦,亚洲,39,20952000
1991,苏丹,非洲,40,20891441
1991,朝鲜,亚洲,41,20609150
1991,委内瑞拉,美洲,42,20096317
1991,尼泊尔,亚洲,43,19405504
1991,马来西亚,亚洲,44,18519937
1991,乌干达,非洲,45,17953531
1991,伊拉克,亚洲,46,17889459
1991,斯里兰卡,亚洲,47,17535729
1991,澳大利亚,大洋洲,48,17284000
1991,沙特阿拉伯,亚洲,49,16772694
1991,哈萨克斯坦,亚洲,50,16450500
1991,加纳,非洲,51,15207367
1991,荷兰,欧洲,52,15069798
1991,智利,美洲,53,13495258
1991,莫桑比克,非洲,54,13328032
1991,阿富汗,亚洲,55,13299017
1991,叙利亚,亚洲,56,12815401
1991,科特迪瓦,非洲,57,12362407
1991,也门,亚洲,58,12302124
1991,安哥拉,非洲,59,12248901
1991,喀麦隆,非洲,60,12137912
1991,马达加斯加,非洲,61,11942819
1991,津巴布韦,非洲,62,10680995
1991,古巴,美洲,63,10673542
1991,厄瓜多尔,美洲,64,10472475
1991,匈牙利,欧洲,65,10373400
1991,希腊,欧洲,66,10319927
1991,捷克,欧洲,67,10308578
1991,白俄罗斯,欧洲,68,10194000
1991,比利时,欧洲,69,10004486
1991,葡萄牙,欧洲,70,9960235
1991,马拉维,非洲,71,9600355
1991,危地马拉,美洲,72,9296814
1991,柬埔寨,亚洲,73,9289299
1991,布基纳法索,非洲,74,9050084
1991,马里,非洲,75,8635527
1991,保加利亚,欧洲,76,8632367
1991,瑞典,欧洲,77,8617375
1991,突尼斯,非洲,78,8427857
1991,尼日尔,非洲,79,8288735
1991,赞比亚,非洲,80,8246656
1991,塞内加尔,非洲,81,7755496
1991,奥地利,欧洲,82,7754891
1991,塞尔维亚,欧洲,83,7595636
1991,索马里,非洲,84,7274030
1991,阿塞拜疆,亚洲,85,7271000
1991,多米尼加,美洲,86,7270409
1991,海地,美洲,87,7178607
1991,卢旺达,非洲,88,7083935
1991,玻利维亚,美洲,89,7011453
1991,瑞士,欧洲,90,6799978
1991,几内亚,非洲,91,6534939
1991,乍得,非洲,92,6157079
1991,香港,亚洲,93,5752000
1991,布隆迪,非洲,94,5564926
1991,南苏丹,非洲,95,5420171
1991,塔吉克斯坦,亚洲,96,5400630
1991,萨尔瓦多,美洲,97,5342198
1991,斯洛伐克,欧洲,98,5303294
1991,丹麦,欧洲,99,5154298
1991,贝宁,非洲,100,5149499
1991,洪都拉斯,美洲,101,5098591
1991,芬兰,欧洲,102,5013740
1991,以色列,亚洲,103,4949000
1991,格鲁吉亚,亚洲,104,4835900
1991,巴布亚新几内亚,大洋洲,105,4725547
1991,克罗地亚,欧洲,106,4689022
1991,利比亚,非洲,107,4544242
1991,吉尔吉斯斯坦,亚洲,108,4463600
1991,老挝,亚洲,109,4379236
1991,波黑,欧洲,110,4369319
1991,塞拉利昂,非洲,111,4348660
1991,巴拉圭,美洲,112,4334345
1991,尼加拉瓜,美洲,113,4267568
1991,挪威,欧洲,114,4261732
1991,多哥,非洲,115,3862992
1991,土库曼斯坦,亚洲,116,3789185
1991,约旦,亚洲,117,3760496
1991,立陶宛,欧洲,118,3704134
1991,波多黎各,美洲,119,3562110
1991,爱尔兰,欧洲,120,3534235
1991,亚美尼亚,亚洲,121,3505258
1991,新西兰,大洋洲,122,3495100
1991,阿尔巴尼亚,欧洲,123,3266790
1991,哥斯达黎加,美洲,124,3202085
1991,新加坡,亚洲,125,3135083
1991,乌拉圭,美洲,126,3131660
1991,厄立特里亚,非洲,127,3127297
1991,摩尔多瓦,欧洲,128,2975523
1991,黎巴嫩,亚洲,129,2921706
1991,中非,非洲,130,2878509
1991,拉脱维亚,欧洲,131,2650581
1991,巴拿马,美洲,132,2523118
1991,牙买加,美洲,133,2439334
1991,刚果（布）,非洲,134,2422305
1991,蒙古,亚洲,135,2217917
1991,毛里塔尼亚,非洲,136,2087912
1991,巴勒斯坦,亚洲,137,2068845
1991,利比里亚,非洲,138,2040139
1991,科威特,亚洲,139,2031296
1991,斯洛文尼亚,欧洲,140,1999429
1991,马其顿,欧洲,141,1993302
1991,阿联酋,亚洲,142,1937153
1991,阿曼,亚洲,143,1893768
1991,莱索托,非洲,144,1742539
1991,爱沙尼亚,欧洲,145,1561314
1991,纳米比亚,非洲,146,1476388
1991,博茨瓦纳,非洲,147,1326322
1991,特立尼达和多巴哥,美洲,148,1229103
1991,毛里求斯,非洲,149,1070266
1991,几内亚比绍,非洲,150,997522
1991,冈比亚,非洲,151,992673
1991,加蓬,非洲,152,975783
1991,斯威士兰,非洲,153,845266
1991,塞浦路斯,欧洲,154,783124
1991,东帝汶,亚洲,155,759527
1991,圭亚那,美洲,156,744474
1991,斐济群岛,大洋洲,157,735401
1991,黑山,欧洲,158,607105
1991,吉布提,非洲,159,606844
1991,不丹,亚洲,160,534632
1991,巴林,亚洲,161,509760
1991,卡塔尔,亚洲,162,487353
1991,赤道几内亚,非洲,163,432853
1991,科摩罗,非洲,164,423872
1991,苏里南,美洲,165,413009
1991,卢森堡,欧洲,166,387000
1991,马耳他,欧洲,167,363845
1991,澳门,亚洲,168,353626
1991,佛得角,非洲,169,346230
1991,所罗门群岛,大洋洲,170,320780
1991,文莱,亚洲,171,266210
1991,巴巴多斯,美洲,172,261905
1991,巴哈马,美洲,173,261008
1991,冰岛,欧洲,174,257797
1991,马尔代夫,亚洲,175,229751
1991,法属波利尼西亚,大洋洲,176,203726
1991,伯利兹,美洲,177,191128
1991,新喀里多尼亚,大洋洲,178,175362
1991,萨摩亚,大洋洲,179,163997
1991,瓦努阿图,大洋洲,180,150716
1991,库拉索,美洲,181,144403
1991,圣卢西亚,美洲,182,139995
1991,关岛,大洋洲,183,133558
1991,圣多美和普林西比,非洲,184,121956
1991,圣文森特和格林纳丁斯,美洲,185,107776
1991,密克罗尼西亚联邦,大洋洲,186,98770
1991,格林纳达,美洲,187,96460
1991,汤加,大洋洲,188,95246
1991,基里巴斯,大洋洲,189,73692
1991,马恩岛,欧洲,190,70932
1991,塞舌尔,非洲,191,70439
1991,多米尼克,美洲,192,70374
1991,阿鲁巴,美洲,193,64622
1991,安提瓜和巴布达,美洲,194,63367
1991,百慕大,美洲,195,59021
1991,安道尔,欧洲,196,56671
1991,格陵兰,美洲,197,55500
1991,美属萨摩亚,大洋洲,198,48685
1991,马绍尔群岛,大洋洲,199,48404
1991,法罗群岛,欧洲,200,47120
1991,北马里亚纳群岛,大洋洲,201,46666
1991,圣基茨和尼维斯,美洲,202,40381
1991,法属圣马丁,美洲,203,32449
1991,摩纳哥,欧洲,204,29622
1991,列支敦士登,欧洲,205,29159
1991,直布罗陀,欧洲,206,29022
1991,开曼群岛,美洲,207,26544
1991,圣马力诺,欧洲,208,24460
1991,英属维尔京群岛,美洲,209,18006
1991,帕劳,大洋洲,210,15441
1991,特克斯和凯科斯群岛,美洲,211,12811
1991,瑙鲁,大洋洲,212,976
1991,图瓦卢,大洋洲,213,902
1992,中国,亚洲,1,1164970000
1992,印度,亚洲,2,909307016
1992,美国,美洲,3,256514000
1992,印尼,亚洲,4,187739786
1992,巴西,美洲,5,154259380
1992,俄罗斯,欧洲,6,148538197
1992,日本,亚洲,7,124229000
1992,巴基斯坦,亚洲,8,113911126
1992,孟加拉,亚洲,9,107983704
1992,尼日利亚,非洲,10,100161710
1992,墨西哥,美洲,11,87075138
1992,德国,欧洲,12,80624598
1992,越南,亚洲,13,70883481
1992,菲律宾,亚洲,14,65020116
1992,法国,欧洲,15,58851217
1992,伊朗,亚洲,16,58780370
1992,埃及,非洲,17,58666814
1992,泰国,亚洲,18,57811021
1992,英国,欧洲,19,57580402
1992,意大利,欧洲,20,56797087
1992,土耳其,欧洲,21,55748948
1992,乌克兰,欧洲,22,52150400
1992,埃塞俄比亚,非洲,23,51423585
1992,韩国,亚洲,24,43747962
1992,缅甸,亚洲,25,42401684
1992,西班牙,欧洲,26,39157685
1992,南非,非洲,27,38672607
1992,波兰,欧洲,28,38363667
1992,刚果（金）,非洲,29,37333914
1992,哥伦比亚,美洲,30,34422568
1992,阿根廷,美洲,31,33529326
1992,加拿大,美洲,32,28371264
1992,阿尔及利亚,非洲,33,27028326
1992,坦桑尼亚,非洲,34,26961197
1992,摩洛哥,非洲,35,25711406
1992,肯尼亚,非洲,36,25326078
1992,秘鲁,美洲,37,22966818
1992,罗马尼亚,欧洲,38,22794284
1992,苏丹,非洲,39,21696244
1992,乌兹别克斯坦,亚洲,40,21449000
1992,朝鲜,亚洲,41,20937404
1992,委内瑞拉,美洲,42,20557683
1992,尼泊尔,亚洲,43,19938320
1992,马来西亚,亚洲,44,19002656
1992,乌干达,非洲,45,18561674
1992,伊拉克,亚洲,46,18402734
1992,斯里兰卡,亚洲,47,17736821
1992,澳大利亚,大洋洲,48,17495000
1992,沙特阿拉伯,亚洲,49,17282691
1992,哈萨克斯坦,亚洲,50,16439095
1992,加纳,非洲,51,15653336
1992,荷兰,欧洲,52,15184166
1992,阿富汗,亚洲,53,14485546
1992,莫桑比克,非洲,54,13806001
1992,智利,美洲,55,13719819
1992,叙利亚,亚洲,56,13187663
1992,也门,亚洲,57,12954155
1992,科特迪瓦,非洲,58,12812421
1992,安哥拉,非洲,59,12657366
1992,喀麦隆,非洲,60,12499499
1992,马达加斯加,非洲,61,12301336
1992,津巴布韦,非洲,62,10900502
1992,古巴,美洲,63,10736387
1992,厄瓜多尔,美洲,64,10716129
1992,希腊,欧洲,65,10399061
1992,匈牙利,欧洲,66,10369341
1992,捷克,欧洲,67,10319123
1992,白俄罗斯,欧洲,68,10216000
1992,比利时,欧洲,69,10045158
1992,葡萄牙,欧洲,70,9952494
1992,马拉维,非洲,71,9685973
1992,柬埔寨,亚洲,72,9623889
1992,危地马拉,美洲,73,9544055
1992,布基纳法索,非洲,74,9297113
1992,马里,非洲,75,8850334
1992,瑞典,欧洲,76,8668067
1992,突尼斯,非洲,77,8613861
1992,尼日尔,非洲,78,8566770
1992,保加利亚,欧洲,79,8540164
1992,赞比亚,非洲,80,8451347
1992,塞内加尔,非洲,81,7990096
1992,奥地利,欧洲,82,7840709
1992,塞尔维亚,欧洲,83,7646424
1992,多米尼加,美洲,84,7408342
1992,阿塞拜疆,亚洲,85,7382000
1992,海地,美洲,86,7319493
1992,索马里,非洲,87,7295384
1992,玻利维亚,美洲,88,7160920
1992,瑞士,欧洲,89,6875364
1992,几内亚,非洲,90,6716038
1992,卢旺达,非洲,91,6702244
1992,乍得,非洲,92,6356748
1992,香港,亚洲,93,5800500
1992,布隆迪,非洲,94,5685565
1992,塔吉克斯坦,亚洲,95,5502494
1992,萨尔瓦多,美洲,96,5416323
1992,贝宁,非洲,97,5331803
1992,南苏丹,非洲,98,5305457
1992,斯洛伐克,欧洲,99,5305016
1992,洪都拉斯,美洲,100,5244678
1992,丹麦,欧洲,101,5171370
1992,以色列,亚洲,102,5123000
1992,芬兰,欧洲,103,5041992
1992,格鲁吉亚,亚洲,104,4873500
1992,巴布亚新几内亚,大洋洲,105,4836217
1992,利比亚,非洲,106,4650885
1992,克罗地亚,欧洲,107,4575818
1992,吉尔吉斯斯坦,亚洲,108,4515400
1992,老挝,亚洲,109,4500351
1992,巴拉圭,美洲,110,4445016
1992,尼加拉瓜,美洲,111,4364512
1992,塞拉利昂,非洲,112,4347724
1992,挪威,欧洲,113,4286401
1992,波黑,欧洲,114,4233676
1992,约旦,亚洲,115,3977672
1992,多哥,非洲,116,3945905
1992,土库曼斯坦,亚洲,117,3899843
1992,立陶宛,欧洲,118,3700114
1992,波多黎各,美洲,119,3585176
1992,爱尔兰,欧洲,120,3558430
1992,新西兰,大洋洲,121,3531700
1992,亚美尼亚,亚洲,122,3442817
1992,哥斯达黎加,美洲,123,3286520
1992,阿尔巴尼亚,欧洲,124,3247039
1992,新加坡,亚洲,125,3230698
1992,乌拉圭,美洲,126,3154464
1992,厄立特里亚,非洲,127,3118582
1992,黎巴嫩,亚洲,128,3076132
1992,摩尔多瓦,欧洲,129,2977130
1992,中非,非洲,130,2959236
1992,拉脱维亚,欧洲,131,2614338
1992,巴拿马,美洲,132,2575954
1992,刚果（布）,非洲,133,2489952
1992,牙买加,美洲,134,2461049
1992,蒙古,亚洲,135,2243495
1992,巴勒斯坦,亚洲,136,2163591
1992,毛里塔尼亚,非洲,137,2142645
1992,阿联酋,亚洲,138,2052891
1992,利比里亚,非洲,139,2001624
1992,斯洛文尼亚,欧洲,140,1996498
1992,马其顿,欧洲,141,1988659
1992,阿曼,亚洲,142,1983275
1992,莱索托,非洲,143,1782285
1992,爱沙尼亚,欧洲,144,1533091
1992,纳米比亚,非洲,145,1516958
1992,博茨瓦纳,非洲,146,1363554
1992,特立尼达和多巴哥,美洲,147,1236683
1992,毛里求斯,非洲,148,1084441
1992,冈比亚,非洲,149,1027475
1992,几内亚比绍,非洲,150,1020350
1992,加蓬,非洲,151,1002579
1992,斯威士兰,非洲,152,866993
1992,塞浦路斯,欧洲,153,800611
1992,东帝汶,亚洲,154,783198
1992,圭亚那,美洲,155,748602
1992,斐济群岛,大洋洲,156,744469
1992,吉布提,非洲,157,615054
1992,黑山,欧洲,158,608516
1992,不丹,亚洲,159,534516
1992,巴林,亚洲,160,523086
1992,卡塔尔,亚洲,161,495395
1992,赤道几内亚,非洲,162,447266
1992,科摩罗,非洲,163,436448
1992,苏里南,美洲,164,420658
1992,卢森堡,欧洲,165,392175
1992,马耳他,欧洲,166,367618
1992,澳门,亚洲,167,362311
1992,佛得角,非洲,168,355757
1992,所罗门群岛,大洋洲,169,329995
1992,文莱,亚洲,170,273892
1992,巴哈马,美洲,171,266029
1992,巴巴多斯,美洲,172,262886
1992,冰岛,欧洲,173,261057
1992,马尔代夫,亚洲,174,236265
1992,法属波利尼西亚,大洋洲,175,207245
1992,伯利兹,美洲,176,194324
1992,新喀里多尼亚,大洋洲,177,179799
1992,萨摩亚,大洋洲,178,165490
1992,瓦努阿图,大洋洲,179,155170
1992,库拉索,美洲,180,143912
1992,圣卢西亚,美洲,181,141760
1992,关岛,大洋洲,182,136692
1992,圣多美和普林西比,非洲,183,124576
1992,圣文森特和格林纳丁斯,美洲,184,107950
1992,密克罗尼西亚联邦,大洋洲,185,101389
1992,格林纳达,美洲,186,97165
1992,汤加,大洋洲,187,95399
1992,基里巴斯,大洋洲,188,74766
1992,马恩岛,欧洲,189,71254
1992,塞舌尔,非洲,190,70763
1992,多米尼克,美洲,191,70544
1992,阿鲁巴,美洲,192,68235
1992,安提瓜和巴布达,美洲,193,64471
1992,安道尔,欧洲,194,58888
1992,百慕大,美洲,195,58595
1992,格陵兰,美洲,196,55300
1992,美属萨摩亚,大洋洲,197,49896
1992,马绍尔群岛,大洋洲,198,49245
1992,法罗群岛,欧洲,199,46739
1992,北马里亚纳群岛,大洋洲,200,46476
1992,圣基茨和尼维斯,美洲,201,40691
1992,法属圣马丁,美洲,202,31811
1992,摩纳哥,欧洲,203,29865
1992,列支敦士登,欧洲,204,29553
1992,直布罗陀,欧洲,205,28840
1992,开曼群岛,美洲,206,27780
1992,圣马力诺,欧洲,207,24822
1992,英属维尔京群岛,美洲,208,18438
1992,帕劳,大洋洲,209,15856
1992,特克斯和凯科斯群岛,美洲,210,13632
1992,瑙鲁,大洋洲,211,10030
1992,图瓦卢,大洋洲,212,911
1993,中国,亚洲,1,1178440000
1993,印度,亚洲,2,927403860
1993,美国,美洲,3,259919000
1993,印尼,亚洲,4,190851175
1993,巴西,美洲,5,156849078
1993,俄罗斯,欧洲,6,148458777
1993,日本,亚洲,7,124536000
1993,巴基斯坦,亚洲,8,117086685
1993,孟加拉,亚洲,9,110350639
1993,尼日利亚,非洲,10,102700753
1993,墨西哥,美洲,11,88625440
1993,德国,欧洲,12,81156363
1993,越南,亚洲,13,72300308
1993,菲律宾,亚洲,14,66593904
1993,埃及,非洲,15,59880658
1993,伊朗,亚洲,16,59723764
1993,法国,欧洲,17,59106768
1993,泰国,亚洲,18,58337773
1993,英国,欧洲,19,57718614
1993,意大利,欧洲,20,56831821
1993,土耳其,欧洲,21,56653804
1993,埃塞俄比亚,非洲,22,53295566
1993,乌克兰,欧洲,23,52179200
1993,韩国,亚洲,24,44194628
1993,缅甸,亚洲,25,42890002
1993,南非,非洲,26,39633750
1993,西班牙,欧洲,27,39361262
1993,刚果（金）,非洲,28,38815834
1993,波兰,欧洲,29,38461408
1993,哥伦比亚,美洲,30,35091272
1993,阿根廷,美洲,31,33970111
1993,加拿大,美洲,32,28684764
1993,坦桑尼亚,非洲,33,27887203
1993,阿尔及利亚,非洲,34,27635515
1993,摩洛哥,非洲,35,26155203
1993,肯尼亚,非洲,36,26136216
1993,秘鲁,美洲,37,23408131
1993,罗马尼亚,欧洲,38,22763280
1993,苏丹,非洲,39,22527834
1993,乌兹别克斯坦,亚洲,40,21942000
1993,朝鲜,亚洲,41,21265834
1993,委内瑞拉,美洲,42,21016901
1993,尼泊尔,亚洲,43,20489975
1993,马来西亚,亚洲,44,19484898
1993,乌干达,非洲,45,19175988
1993,伊拉克,亚洲,46,18955085
1993,斯里兰卡,亚洲,47,17924823
1993,沙特阿拉伯,亚洲,48,17763298
1993,澳大利亚,大洋洲,49,17667000
1993,哈萨克斯坦,亚洲,50,16330419
1993,加纳,非洲,51,16106765
1993,阿富汗,亚洲,52,15816603
1993,荷兰,欧洲,53,15290368
1993,莫桑比克,非洲,54,14370946
1993,智利,美洲,55,13944937
1993,也门,亚洲,56,13634076
1993,叙利亚,亚洲,57,13565072
1993,科特迪瓦,非洲,58,13271643
1993,安哥拉,非洲,59,13075049
1993,喀麦隆,非洲,60,12864090
1993,马达加斯加,非洲,61,12675460
1993,津巴布韦,非洲,62,11092766
1993,厄瓜多尔,美洲,63,10961466
1993,古巴,美洲,64,10789306
1993,希腊,欧洲,65,10460415
1993,匈牙利,欧洲,66,10357523
1993,捷克,欧洲,67,10329855
1993,白俄罗斯,欧洲,68,10239000
1993,比利时,欧洲,69,10084475
1993,柬埔寨,亚洲,70,9970733
1993,葡萄牙,欧洲,71,9964675
1993,危地马拉,美洲,72,9790619
1993,马拉维,非洲,73,9710331
1993,布基纳法索,非洲,74,9552476
1993,马里,非洲,75,9087176
1993,尼日尔,非洲,76,8860287
1993,突尼斯,非洲,77,8795932
1993,瑞典,欧洲,78,8718561
1993,赞比亚,非洲,79,8656486
1993,保加利亚,欧洲,80,8472313
1993,塞内加尔,非洲,81,8226760
1993,奥地利,欧洲,82,7905633
1993,塞尔维亚,欧洲,83,7699307
1993,多米尼加,美洲,84,7546463
1993,阿塞拜疆,亚洲,85,7495000
1993,海地,美洲,86,7460689
1993,索马里,非洲,87,7315865
1993,玻利维亚,美洲,88,7312850
1993,瑞士,欧洲,89,6938265
1993,几内亚,非洲,90,6897166
1993,乍得,非洲,91,6563922
1993,卢旺达,非洲,92,6263757
1993,香港,亚洲,93,5901000
1993,布隆迪,非洲,94,5798053
1993,塔吉克斯坦,亚洲,95,5593315
1993,贝宁,非洲,96,5521763
1993,萨尔瓦多,美洲,97,5490477
1993,洪都拉斯,美洲,98,5394412
1993,斯洛伐克,欧洲,99,5325305
1993,以色列,亚洲,100,5261000
1993,丹麦,欧洲,101,5188628
1993,南苏丹,非洲,102,5185699
1993,芬兰,欧洲,103,5066447
1993,巴布亚新几内亚,大洋洲,104,4949051
1993,格鲁吉亚,亚洲,105,4911100
1993,利比亚,非洲,106,4755133
1993,老挝,亚洲,107,4619944
1993,克罗地亚,欧洲,108,4600463
1993,巴拉圭,美洲,109,4555521
1993,吉尔吉斯斯坦,亚洲,110,4516700
1993,尼加拉瓜,美洲,111,4462497
1993,塞拉利昂,非洲,112,4328957
1993,挪威,欧洲,113,4311991
1993,约旦,亚洲,114,4201555
1993,波黑,欧洲,115,4078937
1993,多哥,非洲,116,4029053
1993,土库曼斯坦,亚洲,117,4010789
1993,立陶宛,欧洲,118,3682613
1993,波多黎各,美洲,119,3615497
1993,爱尔兰,欧洲,120,3576261
1993,新西兰,大洋洲,121,3572200
1993,哥斯达黎加,美洲,122,3372298
1993,亚美尼亚,亚洲,123,3363108
1993,新加坡,亚洲,124,3313471
1993,黎巴嫩,亚洲,125,3246126
1993,阿尔巴尼亚,欧洲,126,3227287
1993,乌拉圭,美洲,127,3177745
1993,厄立特里亚,非洲,128,3099047
1993,中非,非洲,129,3046149
1993,摩尔多瓦,欧洲,130,2973114
1993,巴拿马,美洲,131,2629580
1993,拉脱维亚,欧洲,132,2563290
1993,刚果（布）,非洲,133,2559873
1993,牙买加,美洲,134,2484581
1993,蒙古,亚洲,135,2263186
1993,巴勒斯坦,亚洲,136,2262676
1993,毛里塔尼亚,非洲,137,2198532
1993,阿联酋,亚洲,138,2173139
1993,阿曼,亚洲,139,2072104
1993,斯洛文尼亚,欧洲,140,1991746
1993,马其顿,欧洲,141,1984028
1993,利比里亚,非洲,142,1976699
1993,莱索托,非洲,143,1822236
1993,纳米比亚,非洲,144,1555101
1993,爱沙尼亚,欧洲,145,1494128
1993,博茨瓦纳,非洲,146,1399110
1993,特立尼达和多巴哥,美洲,147,1243616
1993,毛里求斯,非洲,148,1097374
1993,冈比亚,非洲,149,1060862
1993,几内亚比绍,非洲,150,1043423
1993,加蓬,非洲,151,1029778
1993,斯威士兰,非洲,152,887706
1993,塞浦路斯,欧洲,153,818746
1993,东帝汶,亚洲,154,806860
1993,斐济群岛,大洋洲,155,754963
1993,圭亚那,美洲,156,754144
1993,吉布提,非洲,157,618495
1993,黑山,欧洲,158,610170
1993,巴林,亚洲,159,536210
1993,不丹,亚洲,160,532596
1993,卡塔尔,亚洲,161,501479
1993,赤道几内亚,非洲,162,462637
1993,科摩罗,非洲,163,449274
1993,苏里南,美洲,164,428028
1993,卢森堡,欧洲,165,397475
1993,马耳他,欧洲,166,371308
1993,澳门,亚洲,167,370199
1993,佛得角,非洲,168,366053
1993,所罗门群岛,大洋洲,169,339504
1993,文莱,亚洲,170,281681
1993,巴哈马,美洲,171,271069
1993,巴巴多斯,美洲,172,263874
1993,冰岛,欧洲,173,263725
1993,马尔代夫,亚洲,174,242605
1993,法属波利尼西亚,大洋洲,175,210642
1993,伯利兹,美洲,176,197622
1993,新喀里多尼亚,大洋洲,177,184496
1993,萨摩亚,大洋洲,178,167119
